Date	WVHT	DPD	APD	MWD
2015-10-05 14:50:00	2.17	11.43	6.08	122
2015-10-05 15:50:00	2.02	12.12	6.1	114
2015-10-05 16:50:00	2.02	9.09	6.21	109
2015-10-05 17:50:00	2.1	11.43	6.37	113
2015-10-05 18:50:00	2.16	9.09	6.89	110
2015-10-05 19:50:00	2.02	11.43	6.95	118
2015-10-05 20:50:00	1.8	11.43	6.64	116
2015-10-05 21:50:00	1.99	11.43	6.83	117
2015-10-05 22:50:00	1.81	10.0	6.69	107
2015-10-05 23:50:00	1.94	9.09	6.86	105
2015-10-06 00:50:00	1.82	11.43	6.85	121
2015-10-06 01:50:00	2.06	10.81	7.19	104
2015-10-06 02:50:00	1.86	10.81	6.75	115
2015-10-06 03:50:00	1.95	10.0	6.69	102
2015-10-06 04:50:00	1.88	10.0	6.3	124
2015-10-06 05:50:00	1.9	11.43	6.51	131
2015-10-06 06:50:00	1.89	10.0	6.51	110
2015-10-06 07:50:00	1.79	11.43	6.72	107
2015-10-06 08:50:00	1.83	12.12	7.02	115
2015-10-06 09:50:00	1.78	11.43	7.13	107
2015-10-06 10:50:00	1.75	12.12	7.29	109
2015-10-06 11:50:00	1.67	11.43	7.35	100
2015-10-06 12:50:00	1.68	12.12	7.59	108
2015-10-06 13:50:00	1.87	11.43	8.41	116
2015-10-06 14:50:00	1.61	12.9	8.09	116
2015-10-06 15:50:00	1.91	12.12	8.5	119
2015-10-06 16:50:00	1.76	12.9	8.26	124
2015-10-06 17:50:00	1.85	12.12	8.6	126
2015-10-06 18:50:00	1.76	12.9	8.74	121
2015-10-06 19:50:00	1.85	12.12	8.94	123
2015-10-06 20:50:00	1.79	12.9	9.3	119
2015-10-06 21:50:00	1.83	12.9	9.55	124
2015-10-06 22:50:00	1.54	12.9	8.87	128
2015-10-06 23:50:00	1.63	12.9	8.95	137
2015-10-07 00:50:00	1.62	12.12	8.75	135
2015-10-07 01:50:00	1.64	12.9	9.1	127
2015-10-07 02:50:00	1.65	12.9	8.82	122
2015-10-07 03:50:00	1.56	12.9	8.47	120
2015-10-07 04:50:00	1.76	12.12	8.99	127
2015-10-07 05:50:00	1.91	12.9	9.13	125
2015-10-07 06:50:00	1.62	12.9	8.09	125
2015-10-07 07:50:00	1.64	12.12	8.66	114
2015-10-07 08:50:00	1.69	12.9	7.73	104
2015-10-07 09:50:00	1.59	12.12	7.36	100
2015-10-07 10:50:00	1.6	12.9	7.3	111
2015-10-07 11:50:00	1.44	12.9	7.13	115
2015-10-07 12:50:00	1.59	11.43	7.4	115
2015-10-07 13:50:00	1.35	12.9	6.94	106
2015-10-07 14:50:00	1.38	11.43	7.34	116
2015-10-07 15:50:00	1.39	11.43	7.74	121
2015-10-07 16:50:00	1.46	12.12	8.13	126
2015-10-07 17:50:00	1.29	11.43	8.07	122
2015-10-07 18:50:00	1.39	11.43	8.42	129
2015-10-07 19:50:00	1.26	11.43	8.25	135
2015-10-07 20:50:00	1.26	11.43	8.68	113
2015-10-07 21:50:00	1.21	10.0	8.3	124
2015-10-07 22:50:00	1.14	10.0	8.19	117
2015-10-07 23:50:00	1.06	9.09	7.36	122
2015-10-08 00:50:00	1.16	12.9	7.68	132
2015-10-08 01:50:00	1.09	11.43	7.63	114
2015-10-08 02:50:00	1.0	12.12	7.77	116
2015-10-08 03:50:00	1.09	12.12	7.66	119
2015-10-08 04:50:00	1.06	11.43	6.84	119
2015-10-08 05:50:00	0.93	12.12	6.46	126
2015-10-08 06:50:00	1.01	12.12	7.71	122
2015-10-08 07:50:00	0.92	12.12	7.43	116
2015-10-08 08:50:00	0.84	12.12	7.5	121
2015-10-08 09:50:00	0.83	11.43	7.66	105
2015-10-08 10:50:00	0.92	10.81	7.13	117
2015-10-08 11:50:00	0.96	10.81	6.17	121
2015-10-08 12:50:00	0.86	11.43	6.2	108
2015-10-08 13:50:00	0.88	11.43	6.48	106
2015-10-08 14:50:00	0.84	12.12	6.3	120
2015-10-08 15:50:00	0.88	9.09	6.19	108
2015-10-08 16:50:00	0.82	10.81	6.35	136
2015-10-08 17:50:00	0.85	11.43	6.36	112
2015-10-08 18:50:00	0.82	12.9	6.22	141
2015-10-08 19:50:00	0.79	12.9	6.18	129
2015-10-08 20:50:00	0.85	12.12	6.45	109
2015-10-08 21:50:00	0.87	12.12	6.37	142
2015-10-08 22:50:00	0.86	12.12	6.28	138
2015-10-08 23:50:00	0.89	12.12	5.83	142
2015-10-09 00:50:00	0.84	12.9	5.3	120
2015-10-09 01:50:00	0.9	12.9	5.56	136
2015-10-09 02:50:00	0.91	12.12	5.7	110
2015-10-09 03:50:00	0.86	12.9	5.37	114
2015-10-09 04:50:00	0.85	12.12	5.14	125
2015-10-09 05:50:00	0.94	12.9	5.45	129
2015-10-09 06:50:00	0.86	11.43	5.02	124
2015-10-09 07:50:00	0.92	12.12	4.65	129
2015-10-09 08:50:00	0.89	10.0	4.42	102
2015-10-09 09:50:00	0.85	12.9	4.38	91
2015-10-09 10:50:00	0.9	12.12	4.46	111
2015-10-09 11:50:00	0.92	3.85	4.26	206
2015-10-09 12:50:00	0.94	12.12	4.34	148
2015-10-09 13:50:00	0.92	4.17	4.27	199
2015-10-09 14:50:00	1.11	4.55	4.36	198
2015-10-09 15:50:00	1.37	5.0	4.46	198
2015-10-09 16:50:00	1.54	5.0	4.67	205
2015-10-09 17:50:00	1.69	5.56	4.75	205
2015-10-09 18:50:00	1.93	5.56	4.91	204
2015-10-09 19:50:00	1.62	5.56	4.81	211
2015-10-09 20:50:00	1.63	5.88	4.78	190
2015-10-09 21:50:00	1.69	5.88	4.76	199
2015-10-09 22:50:00	1.59	5.88	5.03	176
2015-10-09 23:50:00	1.35	5.56	5.05	174
2015-10-10 00:50:00	1.35	6.25	5.2	162
2015-10-10 01:50:00	1.38	6.67	5.65	160
2015-10-10 02:50:00	1.12	6.67	5.13	166
2015-10-10 03:50:00	1.16	5.88	4.63	168
2015-10-10 04:50:00	1.16	6.67	4.44	163
2015-10-10 05:50:00	1.22	6.67	4.44	164
2015-10-10 06:50:00	1.21	4.0	4.2	301
2015-10-10 07:50:00	1.19	4.17	4.16	309
2015-10-10 08:50:00	1.17	4.35	4.25	314
2015-10-10 09:50:00	1.18	4.35	4.14	309
2015-10-10 10:50:00	1.05	4.0	3.91	318
2015-10-10 11:50:00	1.17	4.0	3.85	360
2015-10-10 12:50:00	0.94	3.7	3.72	12
2015-10-10 13:50:00	0.87	3.7	3.76	26
2015-10-10 14:50:00	0.81	3.57	3.72	34
2015-10-10 15:50:00	0.75	3.57	3.83	47
2015-10-10 16:50:00	0.63	11.43	3.97	110
2015-10-10 17:50:00	0.61	11.43	4.28	93
2015-10-10 18:50:00	0.53	10.81	4.48	105
2015-10-10 19:50:00	0.5	10.81	4.65	107
2015-10-10 20:50:00	0.52	10.0	5.12	136
2015-10-10 21:50:00	0.51	13.79	5.17	201
2015-10-10 22:50:00	0.49	12.12	5.08	106
2015-10-10 23:50:00	0.48	12.12	5.34	56
2015-10-11 00:50:00	0.44	10.81	5.3	98
2015-10-11 01:50:00	0.43	11.43	5.72	135
2015-10-11 02:50:00	0.47	11.43	5.71	133
2015-10-11 03:50:00	0.44	10.81	5.91	102
2015-10-11 04:50:00	0.49	10.81	5.86	115
2015-10-11 05:50:00	0.44	10.81	5.58	122
2015-10-11 06:50:00	0.47	10.81	5.43	138
2015-10-11 07:50:00	0.48	10.81	5.18	122
2015-10-11 08:50:00	0.47	12.9	5.19	51
2015-10-11 09:50:00	0.48	11.43	4.76	121
2015-10-11 10:50:00	0.5	10.81	4.91	103
2015-10-11 11:50:00	0.49	10.81	4.67	108
2015-10-11 12:50:00	0.49	13.79	4.4	125
2015-10-11 13:50:00	0.48	14.81	4.33	144
2015-10-11 14:50:00	0.48	11.43	4.5	189
2015-10-11 15:50:00	0.45	11.43	4.92	140
2015-10-11 16:50:00	0.43	10.0	5.1	121
2015-10-11 17:50:00	0.44	13.79	5.02	189
2015-10-11 18:50:00	0.44	10.0	5.67	119
2015-10-11 19:50:00	0.46	13.79	4.63	168
2015-10-11 20:50:00	0.51	13.79	4.09	177
2015-10-11 21:50:00	0.49	10.0	3.84	153
2015-10-11 22:50:00	0.54	2.94	3.74	212
2015-10-11 23:50:00	0.66	3.13	3.56	210
2015-10-12 00:50:00	0.73	3.33	3.58	218
2015-10-12 01:50:00	0.72	3.57	3.73	216
2015-10-12 02:50:00	0.78	4.0	3.73	202
2015-10-12 03:50:00	0.69	3.85	3.78	212
2015-10-12 04:50:00	0.63	14.81	3.85	254
2015-10-12 05:50:00	0.57	10.0	3.99	147
2015-10-12 06:50:00	0.53	14.81	3.98	188
2015-10-12 07:50:00	0.53	10.81	3.96	142
2015-10-12 08:50:00	0.53	10.0	3.66	98
2015-10-12 09:50:00	0.61	10.0	3.89	100
2015-10-12 10:50:00	0.56	10.0	3.84	114
2015-10-12 11:50:00	0.53	8.33	4.14	121
2015-10-12 12:50:00	0.57	9.09	3.98	155
2015-10-12 13:50:00	0.55	14.81	4.21	279
2015-10-12 14:50:00	0.52	9.09	4.26	148
2015-10-12 15:50:00	0.53	10.0	4.47	118
2015-10-12 16:50:00	0.54	9.09	4.69	137
2015-10-12 17:50:00	0.49	9.09	5.04	131
2015-10-12 18:50:00	0.5	13.79	4.41	107
2015-10-12 19:50:00	0.55	9.09	3.9	140
2015-10-12 20:50:00	0.64	8.33	3.81	138
2015-10-12 21:50:00	0.69	3.03	3.74	203
2015-10-12 22:50:00	0.76	3.57	3.78	199
2015-10-12 23:50:00	0.76	8.33	3.88	147
2015-10-13 00:50:00	0.73	3.7	3.87	209
2015-10-13 01:50:00	0.72	9.09	4.1	160
2015-10-13 02:50:00	0.69	3.85	3.93	207
2015-10-13 03:50:00	0.66	8.33	4.34	149
2015-10-13 04:50:00	0.59	9.09	4.73	135
2015-10-13 05:50:00	0.55	7.69	4.82	149
2015-10-13 06:50:00	0.55	7.69	5.26	150
2015-10-13 07:50:00	0.58	8.33	5.49	166
2015-10-13 08:50:00	0.56	7.69	5.78	172
2015-10-13 09:50:00	0.56	7.69	5.82	173
2015-10-13 10:50:00	0.68	7.69	6.56	168
2015-10-13 11:50:00	0.64	7.69	6.49	170
2015-10-13 12:50:00	0.62	7.69	6.0	160
2015-10-13 13:50:00	0.7	7.69	5.75	169
2015-10-13 14:50:00	0.73	8.33	4.78	165
2015-10-13 15:50:00	0.83	7.69	4.25	156
2015-10-13 16:50:00	0.96	8.33	4.09	150
2015-10-13 17:50:00	1.08	4.35	4.19	195
2015-10-13 18:50:00	1.04	4.35	4.42	188
2015-10-13 19:50:00	1.01	4.76	4.69	168
2015-10-13 20:50:00	1.06	5.56	4.94	164
2015-10-13 21:50:00	1.07	8.33	5.07	151
2015-10-13 22:50:00	1.05	5.26	5.05	168
2015-10-13 23:50:00	1.06	7.69	5.51	148
2015-10-14 00:50:00	1.23	7.69	5.58	153
2015-10-14 01:50:00	1.38	8.33	6.02	154
2015-10-14 02:50:00	1.26	6.67	5.8	155
2015-10-14 03:50:00	1.33	7.69	6.11	156
2015-10-14 04:50:00	1.19	7.69	5.46	150
2015-10-14 05:50:00	1.37	7.69	5.58	156
2015-10-14 06:50:00	1.25	7.14	5.09	155
2015-10-14 07:50:00	1.23	7.14	5.13	157
2015-10-14 08:50:00	1.11	8.33	4.81	129
2015-10-14 09:50:00	1.25	7.69	4.66	150
2015-10-14 10:50:00	1.06	7.69	4.64	149
2015-10-14 11:50:00	1.07	7.69	4.83	160
2015-10-14 12:50:00	1.01	8.33	4.73	146
2015-10-14 13:50:00	0.96	7.69	4.55	146
2015-10-14 14:50:00	1.03	7.69	5.04	146
2015-10-14 15:50:00	1.0	8.33	5.15	159
2015-10-14 16:50:00	0.92	8.33	4.84	154
2015-10-14 17:50:00	0.84	8.33	4.6	148
2015-10-14 18:50:00	0.84	8.33	4.97	153
2015-10-14 19:50:00	0.91	8.33	4.68	144
2015-10-14 20:50:00	0.94	7.14	4.66	163
2015-10-14 21:50:00	0.94	7.69	4.43	150
2015-10-14 22:50:00	0.97	8.33	4.36	142
2015-10-14 23:50:00	0.87	7.14	4.57	152
2015-10-15 00:50:00	0.86	7.69	4.26	149
2015-10-15 01:50:00	0.87	7.14	4.21	161
2015-10-15 02:50:00	0.88	7.14	4.0	148
2015-10-15 03:50:00	0.82	7.69	4.14	149
2015-10-15 04:50:00	0.86	8.33	4.51	145
2015-10-15 05:50:00	0.78	8.33	3.97	152
2015-10-15 06:50:00	0.84	8.33	3.89	148
2015-10-15 07:50:00	0.73	8.33	3.96	145
2015-10-15 08:50:00	0.7	8.33	4.03	135
2015-10-15 09:50:00	0.73	8.33	4.14	157
2015-10-15 10:50:00	0.66	8.33	4.05	164
2015-10-15 11:50:00	0.62	7.69	4.33	157
2015-10-15 12:50:00	0.61	8.33	4.29	159
2015-10-15 13:50:00	0.63	7.69	4.25	161
2015-10-15 14:50:00	0.58	8.33	4.37	156
2015-10-15 15:50:00	0.61	8.33	4.66	134
2015-10-15 16:50:00	0.56	8.33	4.49	138
2015-10-15 17:50:00	0.54	8.33	4.51	140
2015-10-15 18:50:00	0.54	8.33	4.16	129
2015-10-15 19:50:00	0.5	8.33	4.44	131
2015-10-15 20:50:00	0.45	8.33	4.73	125
2015-10-15 21:50:00	0.48	8.33	4.86	144
2015-10-15 22:50:00	0.52	8.33	4.13	143
2015-10-15 23:50:00	0.55	9.09	3.85	141
2015-10-16 00:50:00	0.6	8.33	3.72	156
2015-10-16 01:50:00	0.62	8.33	3.6	134
2015-10-16 02:50:00	0.67	3.57	3.68	222
2015-10-16 03:50:00	0.73	4.0	3.66	207
2015-10-16 04:50:00	0.83	4.0	3.77	210
2015-10-16 05:50:00	0.85	4.17	3.77	208
2015-10-16 06:50:00	0.94	4.55	3.82	195
2015-10-16 07:50:00	1.03	4.35	3.94	206
2015-10-16 08:50:00	1.16	4.55	4.05	199
2015-10-16 09:50:00	1.31	4.76	4.18	205
2015-10-16 10:50:00	1.19	4.76	3.97	197
2015-10-16 11:50:00	1.16	4.76	4.04	189
2015-10-16 12:50:00	1.22	5.56	4.13	180
2015-10-16 13:50:00	1.08	5.0	4.06	186
2015-10-16 14:50:00	0.98	5.56	3.95	181
2015-10-16 15:50:00	0.94	5.56	3.87	178
2015-10-16 16:50:00	0.83	5.88	3.98	178
2015-10-16 17:50:00	0.65	5.88	3.85	174
2015-10-16 18:50:00	0.69	5.88	4.0	175
2015-10-16 19:50:00	0.66	5.56	3.86	175
2015-10-16 20:50:00	0.65	3.03	3.7	302
2015-10-16 21:50:00	0.62	5.88	4.06	175
2015-10-16 22:50:00	0.49	5.56	3.89	177
2015-10-16 23:50:00	0.54	6.25	3.77	159
2015-10-17 00:50:00	0.64	3.33	3.53	302
2015-10-17 01:50:00	0.68	3.03	3.48	275
2015-10-17 02:50:00	0.63	3.13	3.5	278
2015-10-17 03:50:00	0.58	3.03	3.61	274
2015-10-17 04:50:00	0.56	7.69	3.58	192
2015-10-17 05:50:00	0.64	3.03	3.23	262
2015-10-17 06:50:00	0.77	3.23	3.41	259
2015-10-17 07:50:00	0.9	3.45	3.47	263
2015-10-17 08:50:00	0.94	3.45	3.59	274
2015-10-17 09:50:00	0.93	3.7	3.61	288
2015-10-17 10:50:00	0.88	4.0	3.58	299
2015-10-17 11:50:00	0.79	3.7	3.56	298
2015-10-17 12:50:00	0.68	3.7	3.47	296
2015-10-17 13:50:00	0.67	3.7	3.44	299
2015-10-17 14:50:00	0.74	3.85	3.41	302
2015-10-17 15:50:00	0.69	3.57	3.43	301
2015-10-17 16:50:00	0.7	3.7	3.38	299
2015-10-17 17:50:00	0.73	3.85	3.42	300
2015-10-17 18:50:00	0.79	3.7	3.47	301
2015-10-17 19:50:00	0.67	3.7	3.33	301
2015-10-17 20:50:00	0.66	3.85	3.26	299
2015-10-17 21:50:00	0.77	3.57	3.46	303
2015-10-17 22:50:00	0.86	4.0	3.63	293
2015-10-17 23:50:00	0.81	4.17	3.59	294
2015-10-18 00:50:00	0.9	4.0	3.55	301
2015-10-18 01:50:00	1.04	4.35	3.81	310
2015-10-18 02:50:00	0.97	4.35	3.73	302
2015-10-18 03:50:00	0.9	4.0	3.57	314
2015-10-18 04:50:00	0.94	4.0	3.62	310
2015-10-18 05:50:00	0.81	4.17	3.52	304
2015-10-18 06:50:00	0.76	3.57	3.35	319
2015-10-18 07:50:00	0.71	3.7	3.31	312
2015-10-18 08:50:00	0.72	3.57	3.28	320
2015-10-18 09:50:00	0.76	3.7	3.45	317
2015-10-18 10:50:00	0.71	3.57	3.39	323
2015-10-18 11:50:00	0.65	3.57	3.38	313
2015-10-18 12:50:00	0.55	3.45	3.27	300
2015-10-18 13:50:00	0.6	3.7	3.28	304
2015-10-18 14:50:00	0.61	3.57	3.31	298
2015-10-18 15:50:00	0.5	3.57	3.18	302
2015-10-18 16:50:00	0.52	3.45	3.11	302
2015-10-18 17:50:00	0.5	3.33	3.15	300
2015-10-18 18:50:00	0.58	3.45	3.14	302
2015-10-18 19:50:00	0.83	4.0	3.43	300
2015-10-18 20:50:00	0.74	3.85	3.49	302
2015-10-18 21:50:00	0.7	3.85	3.4	300
2015-10-18 22:50:00	0.68	3.57	3.32	308
2015-10-18 23:50:00	0.94	3.85	3.65	314
2015-10-19 00:50:00	0.98	4.17	3.75	319
2015-10-19 01:50:00	0.96	4.35	3.81	308
2015-10-19 02:50:00	0.92	3.85	3.64	320
2015-10-19 03:50:00	0.8	4.0	3.45	303
2015-10-19 04:50:00	0.69	3.45	3.34	337
2015-10-19 05:50:00	0.64	3.45	3.27	333
2015-10-19 06:50:00	0.56	3.13	3.1	360
2015-10-19 07:50:00	0.55	3.03	3.04	353
2015-10-19 08:50:00	0.51	3.03	3.17	358
2015-10-19 09:50:00	0.48	2.86	3.13	356
2015-10-19 10:50:00	0.42	2.94	3.14	356
2015-10-19 11:50:00	0.4	3.45	3.13	64
2015-10-19 12:50:00	0.4	4.0	3.33	77
2015-10-19 13:50:00	0.41	4.35	3.53	82
2015-10-19 14:50:00	0.39	4.76	3.57	84
2015-10-19 15:50:00	0.35	12.9	3.7	122
2015-10-19 16:50:00	0.37	4.35	3.57	76
2015-10-19 17:50:00	0.34	4.35	3.81	74
2015-10-19 18:50:00	0.3	13.79	3.87	343
2015-10-19 19:50:00	0.27	5.0	4.26	110
2015-10-19 20:50:00	0.25	99.0	4.39	999
2015-10-19 21:50:00	0.25	13.79	3.89	198
2015-10-19 22:50:00	0.46	3.13	2.98	216
2015-10-19 23:50:00	0.61	3.45	3.22	221
2015-10-20 00:50:00	0.61	3.45	3.3	211
2015-10-20 01:50:00	0.79	3.7	3.42	216
2015-10-20 02:50:00	0.95	4.17	3.58	213
2015-10-20 03:50:00	1.24	4.35	3.91	212
2015-10-20 04:50:00	1.25	5.0	4.0	207
2015-10-20 05:50:00	1.26	5.56	4.05	200
2015-10-20 06:50:00	1.25	5.26	4.2	197
2015-10-20 07:50:00	1.4	5.56	4.28	200
2015-10-20 08:50:00	1.33	5.88	4.27	191
2015-10-20 09:50:00	1.14	5.88	4.16	191
2015-10-20 10:50:00	1.12	5.88	4.22	197
2015-10-20 11:50:00	1.21	5.0	4.15	198
2015-10-20 12:50:00	1.19	5.0	4.07	199
2015-10-20 13:50:00	1.28	5.56	4.19	192
2015-10-20 14:50:00	1.17	5.88	4.37	199
2015-10-20 15:50:00	1.11	5.0	4.15	200
2015-10-20 16:50:00	1.09	5.0	4.23	198
2015-10-20 17:50:00	1.04	5.56	4.18	190
2015-10-20 18:50:00	0.96	5.88	4.26	181
2015-10-20 19:50:00	0.93	6.25	4.28	189
2015-10-20 20:50:00	0.95	6.25	4.4	184
2015-10-20 21:50:00	0.97	5.88	4.62	179
2015-10-20 22:50:00	1.01	6.25	4.61	179
2015-10-20 23:50:00	0.99	6.25	4.77	184
2015-10-21 00:50:00	0.97	5.56	4.49	191
2015-10-21 01:50:00	0.97	5.88	4.31	184
2015-10-21 02:50:00	0.97	5.88	4.26	185
2015-10-21 03:50:00	0.97	5.56	4.15	184
2015-10-21 04:50:00	1.04	5.88	4.24	179
2015-10-21 05:50:00	0.91	5.88	4.12	180
2015-10-21 06:50:00	0.94	5.26	4.32	180
2015-10-21 07:50:00	0.9	5.88	4.2	178
2015-10-21 08:50:00	0.86	5.56	4.19	176
2015-10-21 09:50:00	0.86	5.88	4.27	174
2015-10-21 10:50:00	0.75	5.26	4.15	178
2015-10-21 12:50:00	0.69	6.25	4.01	170
2015-10-21 13:50:00	0.62	6.25	3.95	169
2015-10-21 14:50:00	0.6	5.88	4.13	183
2015-10-21 15:50:00	0.59	5.56	4.12	182
2015-10-21 16:50:00	0.56	5.26	4.25	185
2015-10-21 17:50:00	0.57	5.56	4.33	187
2015-10-21 18:50:00	0.55	5.26	4.36	190
2015-10-21 19:50:00	0.55	5.56	4.66	175
2015-10-21 20:50:00	0.59	5.88	4.34	165
2015-10-21 21:50:00	0.58	5.0	3.99	187
2015-10-21 22:50:00	0.65	5.56	3.76	173
2015-10-21 23:50:00	0.73	3.57	3.79	203
2015-10-22 00:50:00	0.81	4.0	3.89	194
2015-10-22 01:50:00	0.83	4.35	3.91	201
2015-10-22 02:50:00	0.83	4.55	3.97	195
2015-10-22 03:50:00	0.78	4.35	3.92	202
2015-10-22 04:50:00	0.75	4.76	3.86	186
2015-10-22 05:50:00	0.78	4.76	3.89	193
2015-10-22 06:50:00	0.77	4.76	4.14	175
2015-10-22 07:50:00	0.76	12.12	4.28	105
2015-10-22 08:50:00	0.74	12.9	4.27	134
2015-10-22 09:50:00	0.78	12.12	4.5	151
2015-10-22 10:50:00	0.72	11.43	4.25	143
2015-10-22 11:50:00	0.75	12.12	4.24	121
2015-10-22 12:50:00	0.81	12.12	4.35	124
2015-10-22 13:50:00	0.75	12.12	3.98	159
2015-10-22 14:50:00	0.83	11.43	4.03	107
2015-10-22 15:50:00	0.78	4.35	3.98	191
2015-10-22 16:50:00	0.84	11.43	4.18	118
2015-10-22 17:50:00	0.83	10.81	3.92	109
2015-10-22 18:50:00	0.85	10.81	3.88	135
2015-10-22 19:50:00	0.97	4.0	3.96	194
2015-10-22 20:50:00	0.97	4.55	3.98	190
2015-10-22 21:50:00	1.1	4.55	4.09	196
2015-10-22 22:50:00	1.08	5.0	4.22	183
2015-10-22 23:50:00	1.02	4.76	4.25	191
2015-10-23 00:50:00	0.93	5.0	4.11	182
2015-10-23 01:50:00	0.86	5.0	4.07	182
2015-10-23 02:50:00	0.84	4.76	4.04	181
2015-10-23 03:50:00	0.67	4.76	3.96	186
2015-10-23 04:50:00	0.64	5.0	4.16	169
2015-10-23 05:50:00	0.64	4.35	3.97	175
2015-10-23 06:50:00	0.65	4.76	3.74	168
2015-10-23 07:50:00	0.76	3.13	3.42	326
2015-10-23 08:50:00	0.99	3.85	3.74	316
2015-10-23 09:50:00	0.89	3.85	3.77	318
2015-10-23 10:50:00	0.9	3.85	3.77	315
2015-10-23 11:50:00	0.9	3.85	3.69	313
2015-10-23 12:50:00	0.9	3.85	3.81	311
2015-10-23 13:50:00	0.81	3.7	3.68	316
2015-10-23 14:50:00	0.65	3.45	3.63	310
2015-10-23 15:50:00	0.57	10.0	3.64	123
2015-10-23 16:50:00	0.6	3.03	3.47	339
2015-10-23 17:50:00	0.63	3.33	3.55	350
2015-10-23 18:50:00	0.76	3.7	3.6	355
2015-10-23 19:50:00	0.75	3.7	3.57	357
2015-10-23 20:50:00	0.83	3.7	3.65	8
2015-10-23 21:50:00	0.69	3.23	3.52	6
2015-10-23 22:50:00	0.85	3.85	3.64	24
2015-10-23 23:50:00	1.0	4.17	3.82	47
2015-10-24 00:50:00	0.8	4.0	3.68	47
2015-10-24 01:50:00	0.75	3.85	3.66	46
2015-10-24 02:50:00	0.71	3.85	3.67	50
2015-10-24 03:50:00	0.76	3.7	3.66	51
2015-10-24 04:50:00	0.91	4.17	3.87	67
2015-10-24 05:50:00	0.98	4.55	4.02	73
2015-10-24 06:50:00	0.96	5.26	4.14	66
2015-10-24 07:50:00	0.96	5.0	4.18	66
2015-10-24 08:50:00	1.0	5.26	4.2	70
2015-10-24 09:50:00	0.91	5.0	4.08	75
2015-10-24 10:50:00	0.88	5.0	4.08	79
2015-10-24 11:50:00	0.89	5.26	4.21	77
2015-10-24 12:50:00	0.97	5.0	4.32	78
2015-10-24 13:50:00	0.96	5.56	4.14	76
2015-10-24 14:50:00	1.06	5.0	4.34	81
2015-10-24 15:50:00	1.03	4.76	4.23	82
2015-10-24 16:50:00	0.99	5.56	4.36	86
2015-10-24 17:50:00	0.97	5.0	4.37	86
2015-10-24 18:50:00	0.94	5.0	4.46	85
2015-10-24 19:50:00	0.96	5.88	4.63	87
2015-10-24 20:50:00	0.93	5.56	4.77	90
2015-10-24 21:50:00	0.91	5.26	4.7	84
2015-10-24 22:50:00	0.9	5.56	4.84	92
2015-10-24 23:50:00	0.9	5.56	4.85	95
2015-10-25 00:50:00	0.82	5.56	4.64	85
2015-10-25 01:50:00	0.86	10.0	4.68	133
2015-10-25 02:50:00	0.84	5.88	4.59	106
2015-10-25 03:50:00	0.86	10.0	4.33	138
2015-10-25 04:50:00	0.9	10.0	4.39	133
2015-10-25 05:50:00	0.94	10.0	4.3	147
2015-10-25 06:50:00	0.98	9.09	4.28	143
2015-10-25 07:50:00	0.99	10.81	4.55	124
2015-10-25 08:50:00	1.02	10.81	4.3	117
2015-10-25 09:50:00	1.01	10.81	4.28	134
2015-10-25 10:50:00	1.06	10.0	4.39	131
2015-10-25 11:50:00	0.94	7.69	4.28	101
2015-10-25 12:50:00	0.96	4.0	4.2	176
2015-10-25 13:50:00	0.97	10.0	4.35	131
2015-10-25 14:50:00	0.98	4.35	4.18	179
2015-10-25 15:50:00	0.99	4.35	4.4	182
2015-10-25 16:50:00	0.95	10.0	4.46	127
2015-10-25 17:50:00	0.93	9.09	4.62	116
2015-10-25 18:50:00	0.91	9.09	4.47	122
2015-10-25 19:50:00	0.86	9.09	4.48	113
2015-10-25 20:50:00	0.83	9.09	5.18	113
2015-10-25 21:50:00	0.81	9.09	5.54	117
2015-10-25 22:50:00	0.76	9.09	5.59	122
2015-10-25 23:50:00	1.04	3.57	4.05	332
2015-10-26 00:50:00	1.18	4.35	4.16	329
2015-10-26 01:50:00	1.24	4.35	4.19	321
2015-10-26 02:50:00	1.19	4.55	4.18	310
2015-10-26 03:50:00	1.02	4.0	3.87	306
2015-10-26 04:50:00	1.08	4.0	4.01	323
2015-10-26 05:50:00	0.9	8.33	4.11	109
2015-10-26 06:50:00	0.82	9.09	4.18	118
2015-10-26 07:50:00	0.84	10.0	4.23	126
2015-10-26 08:50:00	0.9	9.09	4.24	104
2015-10-26 09:50:00	0.9	10.81	4.41	122
2015-10-26 10:50:00	0.85	10.81	4.36	120
2015-10-26 11:50:00	0.82	11.43	4.71	113
2015-10-26 12:50:00	0.87	10.81	4.47	98
2015-10-26 13:50:00	0.86	10.81	4.32	127
2015-10-26 14:50:00	0.95	10.0	4.82	110
2015-10-26 15:50:00	0.81	10.81	4.88	128
2015-10-26 16:50:00	0.87	10.81	5.45	122
2015-10-26 17:50:00	0.87	10.81	5.85	119
2015-10-26 18:50:00	0.86	10.81	5.38	122
2015-10-26 19:50:00	0.9	10.0	5.13	113
2015-10-26 20:50:00	0.91	10.81	5.51	115
2015-10-26 21:50:00	0.92	10.0	5.41	105
2015-10-26 22:50:00	0.97	10.0	5.7	122
2015-10-26 23:50:00	0.92	10.0	5.75	114
2015-10-27 00:50:00	0.93	10.0	5.9	113
2015-10-27 01:50:00	0.83	9.09	6.14	114
2015-10-27 02:50:00	0.82	10.0	6.26	106
2015-10-27 03:50:00	0.83	10.0	6.42	113
